"","BCL11A_ENCFF262EKX","SIX5_ENCFF384KWP","H3K4ac_ENCFF850UDK","NANOG_ENCFF435DTC","H2BK15ac_ENCFF338DRF","H4K5ac_ENCFF321WUL","RFX5_ENCFF142NQQ","CHD1_ENCFF720XKL","ATF2_ENCFF352KLD","KDM5A_ENCFF471OCM","MAX_ENCFF460LNS","FOSL1_ENCFF428RHR","SP2_ENCFF590EPN","H3K79me1_ENCFF643SGX","PHF8_ENCFF467WAD","CHD7_ENCFF338IDU","SIN3A_ENCFF156JCN","H4K91ac_ENCFF791RRR","MYC_ENCFF270GMO","BCL11A_ENCFF847HXU","SUZ12_ENCFF233GVJ","TAF1_ENCFF886BPR","HDAC6_ENCFF802HUU","CTBP2_ENCFF501VJW","MXI1_ENCFF727RNJ","SIRT6_ENCFF219XEX","TEAD4_ENCFF885PQR","EGR1_ENCFF100KKH","CREB1_ENCFF978KGB","TBP_ENCFF817TGF","H3K9me3_ENCFF378HMV","H2BK5ac_ENCFF906FRY","CTCF_ENCFF692RPA","SUZ12_ENCFF225AMM","RAD21_ENCFF275AVS","SRF_ENCFF648QJE","JUND_ENCFF443FKS","HDAC2_ENCFF486IQC","MAFK_ENCFF710YJK","H2AK5ac_ENCFF196WHY","H3K9me3_ENCFF038EDU","H4K20me1_ENCFF550YPD","USF1_ENCFF978MNS","SP4_ENCFF257FUV","ZNF143_ENCFF235ROG","CHD2_ENCFF726GBF","RAD21_ENCFF883FUW","YY1_ENCFF376FVJ","RXRA_ENCFF745EBL","SAP30_ENCFF043HXQ","MYC_ENCFF049SMR","JUN_ENCFF821GUI","GTF2F1_ENCFF138MYA","EZH2_ENCFF414CAB","ATF3_ENCFF440FTA","CEBPB_ENCFF823KCM","KDM4A_ENCFF021QGZ","REST_ENCFF738LQB","RBBP5_ENCFF610PCN","EP300_ENCFF583FUX","CHD1_ENCFF580FYL","TCF12_ENCFF959HJP","JUND_ENCFF287KKY","POU5F1_ENCFF383EYO","HDAC2_ENCFF923TXH","GABPA_ENCFF308NZT","NRF1_ENCFF414RES","H3K23me2_ENCFF046LUI","H3K27ac_ENCFF897KUI","H3K79me2_ENCFF963CTO","H3K56ac_ENCFF515SGL","BRCA1_ENCFF721TNS","USF2_ENCFF346KIW","H3K14ac_ENCFF905ECB","KDM1A_ENCFF759CSN","H2BK120ac_ENCFF988PKU","CBX8_ENCFF891TAW","ASH2L_ENCFF693FGQ","H2BK12ac_ENCFF127CIM","H3K4me1_ENCFF006PXB","SIN3A_ENCFF432EYM","SP1_ENCFF284JVS","E2F6_ENCFF174AVU","H2BK20ac_ENCFF964YDY","BACH1_ENCFF749UPP","REST_ENCFF649VNE","CBX5_ENCFF218OXB","H3K4me1_ENCFF711NNX","H3K23ac_ENCFF586YGU","H3K27me3_ENCFF974SXB","H3K9ac_ENCFF122DHO","H3K36me3_ENCFF710ULK","H3K27me3_ENCFF760MIC","H3K4me3_ENCFF458FVI","H3K36me3_ENCFF238MDY","H3K27me3_ENCFF596UYU","H3K9ac_ENCFF719SGF","EP300_ENCFF244VKF","POLR2A_ENCFF322DAE","CTCF_ENCFF023LAA","H3K36me3_ENCFF599IHW","POLR2AphosphoS5_ENCFF872MKT","H3K4me2_ENCFF551GTJ","H3K27ac_ENCFF520LUH","H3K4me3_ENCFF760ZNE"
"MXI1_ENCFF727RNJ",0.0115791688708058,0.192720870391458,0.154756556461957,0.0902462029687409,0.0661922302797603,0.230209476338171,0.133798032913782,0.175165366725521,0.201866862661069,0.282296799210465,0.3398857934359,0.0920618076618172,0.151515971278653,0.0339986365404586,0.320859081701243,0.0232206912181136,0.411826075656035,0.149985850323015,0.374873203746347,-0.00199667301770896,-0.00534073303710966,0.321688864334205,0.0327207542658592,0.114232425506912,1,0.0427677973674056,0.151972397365579,0.209409298454992,0.35066880431706,0.335228567600405,-0.0292878370367528,0.211638486947742,0.0823721647786484,-0.0176926810863701,0.105765339098119,0.206523956853287,0.245485915986464,0.290598483707763,0.0700212282408939,0.0481172747676966,-0.018062601793736,0.0260156688892724,0.277899593056492,0.27431136503238,0.223034610465317,0.32987410000849,0.0896025304441296,0.249965064413492,0.0712335383717388,0.363742443188746,NA,0.0975136419606899,0.258214658626994,-0.0146178619463369,0.2334955631572,0.128288856455829,0.279998856320526,0.196569981215895,0.24691750334485,0.0942308358932026,0.11438272823192,0.150077674235206,0.207074452645005,0.0265824104020867,0.185365492760022,0.21686637604288,0.226440489991143,0.217206326575682,0.211947506493455,0.096995617953458,0.260868790416589,0.234425471350955,0.268994289011036,0.0596039194206122,0.089042291368783,0.0800279528671239,-0.0177135727822213,0.274108500057245,0.0960694901947353,0.016688456696091,0.404372496325488,0.255763007892879,0.272614669472071,-0.00555706049973992,0.182166007451032,0.236135210099421,-0.0057885203657928,-0.0442137912413531,0.0331572812728042,-0.0253427784956103,0.301444996098572,-0.00978315282125708,-0.0403271922285305,0.246505490593895,-0.0193833587021523,-0.0317052369189489,0.310402945877136,0.192808336438617,0.30351781897309,0.0950335283263094,-0.0117419328399166,0.314325246268495,0.208187130932521,0.273347390692208,0.27382974634313
"SIRT6_ENCFF219XEX",0.0365929146745082,0.0269401531589781,0.0413425837301019,0.0294678491986945,0.000885126376400191,0.0428779332732708,0.0221772466569475,0.09663971177012,0.108793610274701,0.0309906383978717,0.0354981774704956,0.0351749515275011,0.0412857168813538,0.00728810045748395,0.0567658424486409,0.0768327168264477,0.0512953924123318,0.0294278431843437,0.042251421770174,0.0124312975202599,-0.0120940909594114,0.0596827796351528,0.0472607954676125,0.0167127616888343,0.0427677973674056,1,0.0329961486965779,0.0751613925119286,0.0529641078806987,0.0581858379392606,0.00494474790589895,0.0511770406403387,0.00541916748524671,0.00115571980242755,0.0119943253932121,0.0360704704885693,0.0944196622682686,0.0289497175098497,0.056218006157909,0.0164790808692044,0.0238337583129652,0.0441471502174791,0.0185937357872488,0.0865043872358379,0.0242767082084646,0.0845966287566232,0.00946011924451589,0.0417831282438732,0.0257260202804099,0.0530723108922921,NA,0.0294248400619916,0.119527597728289,-0.0114240113812206,0.0265243787401412,0.0194297479256399,0.0245321045151568,0.0612496456586881,0.0278986199551092,0.0258337954074937,0.118079408460686,0.0305770629505608,0.0376965154897023,0.0269938841770653,0.0289346354946204,0.0401359575417028,0.0544999058455858,0.0306187421784391,0.0586507404893045,0.0237041664406818,0.0675805444806201,0.028237752318357,0.0589422226737017,0.0396824122412927,0.00818003552186755,0.02610371118436,-0.00447566905465082,0.0313430240408185,0.0142161275805701,-0.00708767396109386,0.0784910173719732,0.0454125405653153,0.0356087544974475,-0.00414383537330228,0.0337528774026268,0.0233979767671553,0.0372642904772764,-0.00866938038574445,0.0182911300332138,-0.0192882630518134,0.0588059409697877,0.0620264180289211,-0.0179232416058618,0.0308975348930828,0.0825411033474516,-0.016092868663828,0.0575191834626294,0.0502639644489007,0.0839276101897374,0.0109031666042657,0.0998630648920989,0.0956793109864814,0.024502632822982,0.0658405205462873,0.0358321709532486
"TEAD4_ENCFF885PQR",0.164971922912473,0.0967205006734577,0.115329459519878,0.239120947279853,0.0599324275457028,0.152205465757038,0.0701411165028586,0.116819962972457,0.26080591899278,0.101905144607742,0.234032970661395,0.0727106278415455,0.0463593612828179,-0.0257889516902486,0.133406437688202,0.196279674026006,0.222020825521881,0.136173705913242,0.175335863030602,0.16554384940304,-0.00978257590114424,0.210650676010944,0.0674289252941948,0.165600965557128,0.151972397365579,0.0329961486965779,1,0.184997860204642,0.246251976806326,0.219313326784101,-0.0256870661191443,0.170821095067551,0.153836721327031,-0.0186606279124488,0.207283073300806,0.138093126429665,0.239608232378978,0.203333555223958,0.138958590865332,0.083369488116748,-0.0116571294386695,-0.0275843928490729,0.157547463908149,0.178243170948775,0.224064696073864,0.208549086104687,0.184583222218791,0.264526764401458,0.146114538922953,0.131754380494691,NA,0.15297749761361,0.144550201073048,-0.0112270176170242,0.12732554384152,0.167253596676363,0.112389742680759,0.138829509483504,0.1746358530981,0.106229513181785,0.0832573519598172,0.289116483846241,0.223573929589881,0.191598124125296,0.246733183730346,0.10998391172203,0.110218887430467,0.0988005060484408,0.207318752343747,0.00673342719677482,0.153148936614115,0.0913166492398621,0.11578174636257,0.0381593358721414,0.142407983359369,0.146484277929878,-0.0164700393089152,0.230186774243619,0.154230606889127,0.0653690964661091,0.183454550115038,0.311727317959069,0.155486969721477,0.101088206868936,0.156198338151653,0.059854624152233,-0.00478092950386942,0.0181711885956276,0.0215783170252235,-0.0229214546136962,0.136410790835023,-0.0165668181993799,-0.0304200368722191,0.141318428354634,-0.0313135435293187,-0.0199504503151204,0.153124596630245,0.310758588476576,0.189485586338743,0.149393450005038,-0.031520878207722,0.191525518516745,0.15468138553389,0.205936640775728,0.123428235300557
"EGR1_ENCFF100KKH",0.0862981757810006,0.157535889312161,0.169046610641241,0.173768349893251,0.075534688872437,0.245234766586194,0.0992646762630002,0.19994836626215,0.211260869633618,0.196645061453985,0.298913163177697,0.149419251235126,0.156188958978322,0.00696758600955861,0.343848745248903,0.0916466637532106,0.312558094543301,0.181349756123426,0.232729953655289,0.0636654889213093,0.0734420330421862,0.342414382470251,0.0810050817577603,0.197314812020329,0.209409298454992,0.0751613925119286,0.184997860204642,1,0.316477257183484,0.329422980187876,-0.0295191894238827,0.20850877616992,0.0853780376640311,0.00738535816826924,0.143360646980002,0.209494393611581,0.33827220030874,0.265540126416976,0.0858025237729624,0.0549380330790075,-0.0101497909468503,0.00485869281501762,0.193665232377208,0.26504320516926,0.214578111632427,0.260367029666658,0.0992978108642432,0.277186441322759,0.15216640474309,0.205780946763811,NA,0.113040105029908,0.231187284742082,0.0492765479699833,0.165963221927562,0.114422823845425,0.296878952308992,0.140470954970388,0.289723708299337,0.105638158743989,0.13593307591245,0.224283530995443,0.197508941549317,0.10305231245673,0.254775962388804,0.228418471838924,0.181070973622332,0.221517183396858,0.247567381680038,0.0485764019395527,0.277483351374448,0.132499857762045,0.170606083328929,0.0667851529671401,0.152718575208246,0.123234091242599,0.00721124370114147,0.316996187584299,0.119688718483974,0.0199365653228452,0.30082890117034,0.318657928077425,0.256095591396914,0.033352703762948,0.216628013516918,0.0880448355810455,-0.000366829711957464,-0.026448949151371,0.0369426364013308,0.0299215343945771,0.29577776733075,-0.0165514079076096,0.0218971617143845,0.285895719448478,-0.027061170454875,0.0174927765215091,0.311415147346509,0.315902000834256,0.314022598551658,0.103397509420474,-0.0219666720043791,0.31048180976006,0.245832635081111,0.266399758360744,0.302943552435346
"CREB1_ENCFF978KGB",0.0303930587499958,0.269364366591863,0.201927699619041,0.14563713865426,0.102804848346797,0.327948042951625,0.142829249889717,0.237580129399653,0.31035664397078,0.321932652223352,0.470920268339087,0.143923828244997,0.216693089139339,0.00740770098948076,0.4693197567399,0.044220194401929,0.46581536048115,0.215354584467856,0.332098844266932,0.0177178215957271,0.0414904227752748,0.483811418337573,0.0405207413258839,0.162788319755858,0.35066880431706,0.0529641078806987,0.246251976806326,0.316477257183484,1,0.486315367010325,-0.0347853553093036,0.288989436818598,0.208700684891534,-0.00150758864245629,0.231675379314638,0.283063568750207,0.364880462393635,0.344604781990922,0.108294139117313,0.0515217957388442,-0.0184838249365575,-0.0012949052489317,0.279746437295847,0.364461944641767,0.362341673066915,0.393116586009688,0.206777139777211,0.37943707656352,0.117050119514566,0.310371368586159,NA,0.15752332625309,0.298354163908877,0.0182886239738223,0.315449547338985,0.182765963594298,0.41442189898686,0.187718192359265,0.370370459083438,0.111898385541533,0.149828980739608,0.22359828189783,0.312657204690552,0.0435905662044282,0.234680991771842,0.301480275885401,0.301427482930286,0.279322638672087,0.293986858379838,0.087532446383741,0.355262591264875,0.220928904365581,0.25342853750096,0.0877636776102726,0.173558551799457,0.110494937469153,-0.0147476717490014,0.419119787461623,0.154273108635634,0.0143077679206769,0.38030200934131,0.366540705293285,0.373062596734073,-0.0063916912965916,0.279763341556556,0.149753457669568,-0.00477555937575584,-0.0775882695586964,0.0388302170284209,0.00332741706091109,0.404713184916735,-0.0188734714941343,-0.0190142382096623,0.36820253650648,-0.0411060128763601,-0.0157709923032315,0.440152135999366,0.291591123360634,0.445455097996822,0.22018220255488,-0.0401605285330671,0.445233616998042,0.296819065860536,0.364784327773803,0.401071282218298
"TBP_ENCFF817TGF",0.0274833693785386,0.248151644686823,0.275228263572957,0.136411044536115,0.106722625216389,0.429864701299567,0.132391709282545,0.35308601264053,0.275757511279109,0.3471455706394,0.450214182530047,0.130080633924009,0.237827906386659,0.0184705027680373,0.601093294866436,0.0512216472427392,0.484721063433105,0.299865731409857,0.332933217910384,0.0043346688712151,0.0459968663770348,0.645862957827883,0.0282550223375534,0.171629824085597,0.335228567600405,0.0581858379392606,0.219313326784101,0.329422980187876,0.486315367010325,1,-0.0475300142529963,0.380675118240447,0.104588380266986,-0.0196328015107692,0.155607271312531,0.26182898533064,0.365318850473823,0.36200116946465,0.109486358867483,0.0825116088954766,-0.0263123742425948,-0.0256737103354169,0.270445167231796,0.368651265764606,0.254020796239888,0.410600626426155,0.111256801396402,0.384810293355516,0.0888087281552345,0.338520415732452,NA,0.1293951224468,0.366126928396084,0.0247840443174278,0.258028699023355,0.178372529192907,0.478568547733807,0.186965107008706,0.458252278782442,0.102061633784905,0.194666255771412,0.196406939274332,0.259018024881116,0.0481432520950767,0.228659639478386,0.284448701310699,0.331030371595564,0.35472554769011,0.434590049176069,0.113208784682447,0.476566630631921,0.225603244879956,0.252501090764772,0.120525109662398,0.157760185272877,0.1825455159741,-0.0179262322555988,0.509957703144812,0.206752787496717,-0.00124539478978953,0.407843736110204,0.395935375071204,0.38896108355615,0.0128486917666086,0.268646276145057,0.137567709761161,-0.0104609115114133,-0.0732105505601352,0.0587459322946598,-0.0205390030533748,0.561193932231871,-0.0304460216976804,-0.0383058427960293,0.466657013446168,-0.0535757629671352,-0.0513324807659654,0.585726699966945,0.288907670010347,0.613103128996743,0.124425160212589,-0.0441104189828424,0.580683930712328,0.398057480346415,0.497360017381464,0.510602647414843
"H3K9me3_ENCFF378HMV",-0.0123387210597457,-0.0057367789277492,-0.0388772460261097,-0.0232534450400645,-0.0328802352038981,-0.0440176689644878,-0.0035394131214874,-0.0318325131237559,-0.0247435145177768,-0.0229711309901812,-0.0378381034140883,-0.00719397377288155,-0.0147489847992529,-0.0131448370802118,-0.045015720877946,-0.0216939323363256,-0.0539819269214424,-0.0523701810754341,-0.0139459849612684,-0.00975456847067754,-0.0180823992610734,-0.0503183961214254,-0.00562269752518331,-0.0238614004290651,-0.0292878370367528,0.00494474790589895,-0.0256870661191443,-0.0295191894238827,-0.0347853553093036,-0.0475300142529963,1,-0.062051719923628,-0.0176818964544403,0.000593097633032332,-0.0273580622902669,-0.0161346438656784,-0.0327843711956732,-0.0304079915289943,-0.0126946812095205,-0.0230583707918417,0.423906848273483,-0.0245377077083723,-0.0113081476016541,-0.0258793131983782,-0.00314349826469771,-0.0228263892957684,-0.0186383661023883,-0.0392680653564333,-0.0144698719617867,-0.0348822197988712,NA,-0.00817759379632039,-0.00138080931252231,-0.0131611150954226,-0.00827101120609566,-0.016064514344794,-0.0424111161835983,-0.0245866746039732,-0.0432220941823506,0.0227968473674189,-0.0131393719502963,-0.0157194805093677,-0.0252067656728099,-0.0121570972716987,-0.0369745286147114,-0.0263651126438582,-0.014145160706306,-0.0518026486739509,-0.0573912146002685,-0.012865668365915,-0.0469925737702736,-0.0143429855104896,-0.0110273885092922,-0.0141763833339049,-0.0127294689138089,-0.0378807959323049,-0.00221884190828971,-0.0610926548298471,-0.0469483642458123,-0.0623094907626771,-0.0409872648960344,-0.0313285607712678,-0.0152476928036143,-0.0294812299697158,-0.0292330498425927,-0.0138393549623752,0.152036102229704,-0.051913996924176,-0.00659756280426927,0.000282958676449712,-0.0546997981746783,0.0061463489115506,0.00874360459196785,-0.0687325902555102,0.135267279342277,0.0111760614435957,-0.056618283937783,-0.0282387045094199,-0.0494962216621968,-0.0201309645755419,0.0273731886502926,-0.0422174485401629,-0.0804539697980085,-0.0535597206824666,-0.0666645811160754
"H2BK5ac_ENCFF906FRY",0.0297274962706108,0.174286911409036,0.403449329404994,0.10629585984255,0.251922579489495,0.471468644433935,0.0856841036599751,0.268272377819844,0.216933225111619,0.255495063986634,0.265727687712634,0.0783712219622182,0.144169832002733,0.133145109896469,0.372485165410937,0.072193405131041,0.303264964752746,0.476707521780132,0.224367154143024,0.0219863575794059,-0.107500384723683,0.414160862440265,0.00786316311917326,0.0972078582007777,0.211638486947742,0.0511770406403387,0.170821095067551,0.20850877616992,0.288989436818598,0.380675118240447,-0.062051719923628,1,-0.0187261809126128,-0.0532101505850836,0.0216957366438849,0.168875942149906,0.264492312718385,0.230930024062395,0.093826875897586,0.317771811594846,-0.0339508103949,0.0550990298197631,0.188943489571719,0.258638880661684,0.0888155451503603,0.265116213279605,-0.0178674096255594,0.24285906221118,0.0594741706858508,0.261374134334364,NA,0.115681543244896,0.240783613517333,-0.122021226600696,0.169233424162047,0.127791768869696,0.23317798905653,0.121471120918062,0.307716119874302,0.0727748282577518,0.158994594880284,0.133207358741323,0.182700257915587,0.0556288034473863,0.158408412847002,0.144451025392967,0.211940659743653,0.24446039115556,0.532146906203281,0.165439199121182,0.482052792878089,0.144622841646673,0.16903403281361,0.138456727895138,0.106724155961678,0.354113713949256,-0.0494072423817715,0.34185159545635,0.409448858419355,0.164310706569204,0.278177456214058,0.308164111776157,0.211587386564185,0.239850827557995,0.172927422285442,0.0705924062159997,-0.0127999581180355,0.145371607145738,0.0691915052677981,-0.186080715141439,0.462596097844702,0.0104399962399077,-0.18475015692959,0.293085126110784,-0.00563215575080894,-0.171103440740919,0.459260227800509,0.224862688584022,0.444333503014166,-0.00957911321256047,0.0243552144804087,0.419049767168649,0.336393192604916,0.581302940081073,0.302111221600953
"CTCF_ENCFF692RPA",-0.0339358786751273,-0.00525755952618089,-0.0108294283130792,0.0282847793962473,0.0579676595959767,0.014706255991445,0.0304764081541606,-0.00161975250581762,0.0675714065686058,0.0357470946212857,0.220472411084687,0.0423249515628162,0.021370650986547,-0.0592080538996377,0.033329184123281,-0.0323549525937895,0.155308582603337,-0.00252135497893701,0.123924453861895,-0.0365722958283069,0.0101733786403036,0.0581626330100529,-0.00555688458425856,0.0668180640925361,0.0823721647786484,0.00541916748524671,0.153836721327031,0.0853780376640311,0.208700684891534,0.104588380266986,-0.0176818964544403,-0.0187261809126128,1,-0.00946785761774406,0.751291484205016,0.0634330690556988,0.0757343847806942,0.0596975186399123,0.0367308190534413,-0.0722127989043289,-0.019798343090064,-0.00600720123232938,0.0885100512581729,0.0724433492103356,0.542650562299607,0.0688733646813595,0.78272992338755,0.232598804272191,0.0744416018481436,0.00550850349275843,NA,0.0322217688241746,0.0502083124988539,0.0079411356126951,0.121347652937526,0.0823224097306175,0.0659669895228219,0.0495261662397628,0.0347371418244536,0.0200861447895894,-0.00362863615138046,0.113511949402567,0.152300170994513,-0.0324778197613702,0.082350807664383,0.188990543162589,0.0393974814063453,-0.00329563581825324,-0.0844265744147659,-0.0497708792665521,-0.00488583991882647,0.0529598640988435,0.0774051819934914,-0.0250649583399881,0.104506410837497,-0.0264413685119716,-0.0157812299354465,0.0572433615835473,-0.0126006670627596,0.0269363511260195,0.0415074688314625,0.0193616629797502,0.125984566710348,-0.00288068328302266,0.140864686711856,0.0079891991376541,-0.00830612341835243,-0.0897089374494515,-0.0160426039678969,0.0155960202856056,-0.0432486749588722,-0.0120249819039547,-0.0230626578139695,-0.00614712999778701,-0.0232586407950837,-0.0112235488670988,0.00261122842527282,0.0770103692607467,0.0196350628844352,0.83429719275006,-0.0386131223714053,0.0246179701321036,-0.0896878650045746,-0.0386073061154732,0.018816908977955
"SUZ12_ENCFF225AMM",-0.0045861622126694,-0.0197734253480215,-0.032305656047389,-0.010333813562652,0.00357286697708708,-0.0467668829193123,-0.00325238788210716,0.0270969885717658,-0.0233276750648295,-0.0194385140242766,0.0325104272167462,0.00135729575425807,-0.0136347730878918,-0.0169209736263381,-0.0292201597353852,-0.00827788189493327,-0.020001197739102,-0.0384302590610147,-0.0214829742226652,-0.00533032556780525,0.276463463322842,-0.0382093318325967,0.00372312115256646,0.0967364715509853,-0.0176926810863701,0.00115571980242755,-0.0186606279124488,0.00738535816826924,-0.00150758864245629,-0.0196328015107692,0.000593097633032332,-0.0532101505850836,-0.00946785761774406,1,-0.00415037625631421,-0.0130051954555777,-0.0205501721104112,-0.0049815320561323,-0.01277882519808,-0.00831136819057968,0.00357742376745675,0.123773528667013,-0.0115853799593832,-0.0236235764704101,-0.0190691337297675,-0.0228186782426212,-0.0101141035079582,-0.0151509802473446,-0.00800309371397662,-0.021713757106673,NA,-0.0109792149766084,-0.0195314589999213,0.284444046410462,-0.0129615849948212,-0.0150972204594237,0.063824800840864,-0.00465221473576034,0.00797601557745423,-0.00427071929432941,-0.0109293282798591,-0.00172363629346405,-0.0219156878720343,-0.00852878577812357,-0.00856640947302528,0.0152580121779896,-0.0164900563301639,0.037400066415979,-0.0601401616477806,-0.0188648572576174,-0.0387206817389853,-0.0136881578391563,-0.00962492132035843,-0.00686152875730732,-0.0031744337566218,-0.0274113872069616,0.367446159979919,0.0104147605259696,0.008248044769927,0.0931412764383108,-0.0275868849981091,-0.0247865604214328,0.0532265771202256,-0.00410249544543512,0.00505413070005538,-0.00466194247681523,-0.00177121420941218,0.0484429784989126,0.0032595907139329,0.222217084488239,-0.0467588551245335,-0.00913334127823044,0.252465460182334,0.0808551683388437,0.0061482918198378,0.271678925089837,-0.0483161254394822,-0.0181034007418281,-0.0498511061364207,-0.00819837937102526,-0.0146267699889756,-0.0445397894169984,0.0726033416218545,-0.052346942867992,0.062107955135571
"RAD21_ENCFF275AVS",0.0355545912528988,0.00160285775093826,0.0280326871961296,0.109850294594269,0.0615231526014148,0.0589041384217596,0.0504878533678428,0.0309657754161233,0.115968962953316,0.0370933835510424,0.262100283710054,0.0675182489607453,0.0138604423020562,-0.0667596138264319,0.0656098205147942,0.0367928162961677,0.193150541396523,0.0398597239948018,0.13600217102144,0.0235499723404653,0.0279549470934081,0.119337328126071,0.0127349491111751,0.129811923133365,0.105765339098119,0.0119943253932121,0.207283073300806,0.143360646980002,0.231675379314638,0.155607271312531,-0.0273580622902669,0.0216957366438849,0.751291484205016,-0.00415037625631421,1,0.0857869948352238,0.156307427661763,0.122031361477129,0.0635424876956334,-0.0339450176160866,-0.0221755051320584,-0.0177875009587686,0.106726858232707,0.094316411113951,0.515116086558735,0.114441029575328,0.761652202052799,0.275120351456427,0.121204092094722,0.0347024347712252,NA,0.0634884886279287,0.0712802508310167,0.0220768347044996,0.108617846057432,0.097394102915975,0.0968475235053333,0.0981491780165812,0.0953572032525173,0.0530987796754577,0.00862523714266895,0.189606205746696,0.184341973991662,0.0392329384283624,0.162902345615168,0.194541657998951,0.0460071479057684,0.0326416767731815,-0.0072964209922189,-0.0536421437676116,0.0396626516789375,0.0511266702607386,0.085873303636772,-0.0115410674642286,0.130969378650176,0.0353784392703564,-0.0143587746342876,0.13145955450476,0.0365182952881752,0.0494833186924261,0.0966338474229043,0.102624166129423,0.153372662456093,0.0407320005948845,0.154284192244628,0.0433893157769686,-0.00744489750782581,-0.058227471432175,-0.00645507880118327,0.0234640215005013,0.0011062843540052,-0.0195643103319355,-0.00869557618267023,0.0481011513510578,-0.0373364259209988,-0.00445207337997466,0.0456503670624757,0.170618322282838,0.0688668558809894,0.740871640800218,-0.0506943363293152,0.0676945496184338,-0.0193138928956123,0.019766567839211,0.0638043783152578
"SRF_ENCFF648QJE",0.0287878202743105,0.222613648190976,0.113082024721054,0.117994980066518,0.0364643719259023,0.190388483661152,0.0807728370226009,0.144603517542908,0.192127458397634,0.341879110564589,0.197954992846452,0.0922803607655175,0.0822092340141467,0.0215089207642975,0.247965785160451,0.0430967288913078,0.234334480716321,0.114478048775968,0.209917005933307,0.0126042541096613,-0.0231040974268523,0.250607233483521,0.0240466632510156,0.0830543075354077,0.206523956853287,0.0360704704885693,0.138093126429665,0.209494393611581,0.283063568750207,0.26182898533064,-0.0161346438656784,0.168875942149906,0.0634330690556988,-0.0130051954555777,0.0857869948352238,1,0.231835578293283,0.187483298850214,0.0669232329044964,0.0460492860042159,-0.00814959871326875,-0.00598871959046777,0.154118859671557,0.220365507553153,0.156438593534338,0.229903330972581,0.0697683157402045,0.218369395739754,0.0866371198078005,0.17753614355221,NA,0.125523539872243,0.221657930773983,-0.0237340478891565,0.296158495634395,0.116175476415095,0.196312180243801,0.128175052528846,0.187926294178715,0.0824497133189054,0.0714232943622533,0.15083480545203,0.205982891332955,0.062335848833165,0.125796830414032,0.205474208369998,0.154567655105456,0.118556878692227,0.167671734101217,0.0799050734733103,0.196960283941425,0.187389753238829,0.134480238974707,0.0265140624621418,0.067808199977884,0.0588453609347779,-0.0100119711004367,0.21193294617724,0.0743860220426263,-0.0147426917404242,0.23022614770778,0.237080309057884,0.160802811642559,7.25017712599564e-05,0.121787839765527,0.0664394208187616,0.00115533533876231,-0.04284921506862,0.0136652303880617,-0.0447701993136742,0.229165392999853,-0.0126819224707175,-0.0466405652632346,0.162865759476245,-0.0190084352810899,-0.0399820043335658,0.232095711047719,0.232021073466719,0.247234934483435,0.0782866335836044,-0.0159463542693906,0.257450781576842,0.140963030616433,0.232975628856254,0.180367016063453
"JUND_ENCFF443FKS",0.148278770145426,0.177537345212139,0.205575412336993,0.227163225980305,0.0876737753654562,0.276089094794461,0.128319319671065,0.211125615231372,0.326223561502292,0.214532214676591,0.31783508728014,0.136872769482817,0.124597729059055,0.0102877642311439,0.333672421942705,0.130948538055334,0.330593239214699,0.20872393540954,0.254247749942174,0.129585697197672,0.00395881015238242,0.378924272329997,0.0839413223897358,0.181647021748343,0.245485915986464,0.0944196622682686,0.239608232378978,0.33827220030874,0.364880462393635,0.365318850473823,-0.0327843711956732,0.264492312718385,0.0757343847806942,-0.0205501721104112,0.156307427661763,0.231835578293283,1,0.27379439025893,0.150804091520287,0.104305636146029,-0.00998368027530407,0.0256201717703251,0.21218421921534,0.29010403160934,0.194995288932283,0.30391463225082,0.100956172850712,0.301382566286296,0.183471374122006,0.209991569105666,NA,0.265456899118733,0.268859307345631,-0.00839033642817975,0.227784022173705,0.153441954721542,0.257582659877431,0.187583181571212,0.284956590373337,0.140278103612855,0.201283799092334,0.290622562244621,0.401839782469216,0.152278158154606,0.275377270552149,0.206395451584641,0.19411536110132,0.200024992939968,0.29811361022702,0.074570555524902,0.308810811214657,0.157983240137942,0.196073195563288,0.088833737941881,0.150843056785812,0.164833588246194,-0.0203515559281345,0.32630640693557,0.169607012643173,0.0496226681923916,0.322155524439762,0.391077534999975,0.238389295938956,0.0600190526795107,0.22540877740766,0.104506556640413,-0.00434742269676953,0.00387722249894739,0.0358510955931971,-0.0194404145924778,0.310823616279859,0.0079493360847448,-0.0269975145344469,0.26915043954873,-0.00417797538871872,-0.018237518849789,0.338932643935636,0.407409551880378,0.369332357099478,0.0991728770786993,0.0136736264688113,0.389551489860592,0.243139463355814,0.339341778882071,0.278756684779486
