"","BCL11A_ENCFF262EKX","SIX5_ENCFF384KWP","H3K4ac_ENCFF850UDK","NANOG_ENCFF435DTC","H2BK15ac_ENCFF338DRF","H4K5ac_ENCFF321WUL","RFX5_ENCFF142NQQ","CHD1_ENCFF720XKL","ATF2_ENCFF352KLD","KDM5A_ENCFF471OCM","MAX_ENCFF460LNS","FOSL1_ENCFF428RHR","SP2_ENCFF590EPN","H3K79me1_ENCFF643SGX","PHF8_ENCFF467WAD","CHD7_ENCFF338IDU","SIN3A_ENCFF156JCN","H4K91ac_ENCFF791RRR","MYC_ENCFF270GMO","BCL11A_ENCFF847HXU","SUZ12_ENCFF233GVJ","TAF1_ENCFF886BPR","HDAC6_ENCFF802HUU","CTBP2_ENCFF501VJW","MXI1_ENCFF727RNJ","SIRT6_ENCFF219XEX","TEAD4_ENCFF885PQR","EGR1_ENCFF100KKH","CREB1_ENCFF978KGB","TBP_ENCFF817TGF","H3K9me3_ENCFF378HMV","H2BK5ac_ENCFF906FRY","CTCF_ENCFF692RPA","SUZ12_ENCFF225AMM","RAD21_ENCFF275AVS","SRF_ENCFF648QJE","JUND_ENCFF443FKS","HDAC2_ENCFF486IQC","MAFK_ENCFF710YJK","H2AK5ac_ENCFF196WHY","H3K9me3_ENCFF038EDU","H4K20me1_ENCFF550YPD","USF1_ENCFF978MNS","SP4_ENCFF257FUV","ZNF143_ENCFF235ROG","CHD2_ENCFF726GBF","RAD21_ENCFF883FUW","YY1_ENCFF376FVJ","RXRA_ENCFF745EBL","SAP30_ENCFF043HXQ","MYC_ENCFF049SMR","JUN_ENCFF821GUI","GTF2F1_ENCFF138MYA","EZH2_ENCFF414CAB","ATF3_ENCFF440FTA","CEBPB_ENCFF823KCM","KDM4A_ENCFF021QGZ","REST_ENCFF738LQB","RBBP5_ENCFF610PCN","EP300_ENCFF583FUX","CHD1_ENCFF580FYL","TCF12_ENCFF959HJP","JUND_ENCFF287KKY","POU5F1_ENCFF383EYO","HDAC2_ENCFF923TXH","GABPA_ENCFF308NZT","NRF1_ENCFF414RES","H3K23me2_ENCFF046LUI","H3K27ac_ENCFF897KUI","H3K79me2_ENCFF963CTO","H3K56ac_ENCFF515SGL","BRCA1_ENCFF721TNS","USF2_ENCFF346KIW","H3K14ac_ENCFF905ECB","KDM1A_ENCFF759CSN","H2BK120ac_ENCFF988PKU","CBX8_ENCFF891TAW","ASH2L_ENCFF693FGQ","H2BK12ac_ENCFF127CIM","H3K4me1_ENCFF006PXB","SIN3A_ENCFF432EYM","SP1_ENCFF284JVS","E2F6_ENCFF174AVU","H2BK20ac_ENCFF964YDY","BACH1_ENCFF749UPP","REST_ENCFF649VNE","CBX5_ENCFF218OXB","H3K4me1_ENCFF711NNX","H3K23ac_ENCFF586YGU","H3K27me3_ENCFF974SXB","H3K9ac_ENCFF122DHO","H3K36me3_ENCFF710ULK","H3K27me3_ENCFF760MIC","H3K4me3_ENCFF458FVI","H3K36me3_ENCFF238MDY","H3K27me3_ENCFF596UYU","H3K9ac_ENCFF719SGF","EP300_ENCFF244VKF","POLR2A_ENCFF322DAE","CTCF_ENCFF023LAA","H3K36me3_ENCFF599IHW","POLR2AphosphoS5_ENCFF872MKT","H3K4me2_ENCFF551GTJ","H3K27ac_ENCFF520LUH","H3K4me3_ENCFF760ZNE"
"SIRT6_ENCFF219XEX",0.0364801902247889,0.0270687388444241,0.041901305859176,0.0296181421695438,0.0011460366688598,0.0417800715004818,0.0220435337613427,0.0963408272816293,0.107181368979388,0.0310991915339672,0.0343976567008129,0.0350405862520321,0.0412588592937962,0.0073605270931013,0.0545777929333919,0.0776796968829494,0.0508988443772106,0.0319654640527154,0.0417981598639584,0.0124064451670407,-0.0120085920185304,0.0599125062855324,0.0472423584414178,0.0170456557850818,0.0433276328707609,1,0.0330403854869217,0.0753950771655273,0.0488457863933048,0.0545912668733589,0.0050197762676156,0.0498365743476051,0.00458993215282082,0.00115487820058594,0.0109689259008895,0.0360641270583875,0.0954812269159509,0.027618718084425,0.0566295912105248,0.015304523260059,0.0237691029454741,0.0441074830565032,0.0186812497496442,0.0880274784353471,0.0230122932181444,0.0822328910198969,0.00943025851197656,0.0407650783843962,0.0254878738308335,0.0525534490275809,NA,0.0296034528958802,0.120168817431698,-0.0113418646199845,0.0259275386482286,0.0189311097775639,0.0252225246965322,0.0627339089604338,0.0260392171117323,0.0258592137443058,0.118004013253822,0.0305612852262071,0.0379906050126618,0.0272291385861089,0.0287629673398487,0.0394135684019226,0.0543568108667811,0.031008160427481,0.0578918855635239,0.0238548024329851,0.0683238147973692,0.0282149841775739,0.058766986736243,0.039563756516709,0.00836788494005207,0.0253067422756639,-0.00447563487027631,0.0307318025463053,0.0148595000595605,-0.00641949760158626,0.0809459622259258,0.0427878902242519,0.0362696668239948,-0.00388417603368577,0.0345490834961626,0.0233741450005312,0.03726803186923,-0.00765048691262545,0.0183130650187352,-0.0191768433939999,0.0615785892733529,0.0621104955393682,-0.0182201833270098,0.0310748647602764,0.082512721797399,-0.0160478415089821,0.0590542672994736,0.050237614584444,0.0810454694957827,0.00905036740789113,0.0996220051213615,0.0940828867233403,0.0233959707478105,0.0646033163105584,0.0299731258843975
"TEAD4_ENCFF885PQR",0.165189018918736,0.0945090412661903,0.114857149026892,0.237704356782909,0.0610786825068784,0.149331419178811,0.0697110492418515,0.116844623767414,0.25963689421394,0.102119563029284,0.223307333805871,0.0722747321385924,0.0457086105727574,-0.0258298802821273,0.132887077069399,0.196578660667654,0.224241950549917,0.131664441824664,0.175026276006318,0.165464604071846,-0.00977259961076786,0.21258375996685,0.0678567055206448,0.16587272021861,0.151833243288493,0.0330403854869217,1,0.181630615328165,0.239879827687317,0.214355219258368,-0.0253769650972129,0.164871874968118,0.156516431527616,-0.0187828476810525,0.210704892771137,0.138212317062048,0.238518603583231,0.20177313324156,0.13783947976518,0.0827160442361778,-0.0112296711540904,-0.0281560874126089,0.158085746047331,0.178042936016476,0.217034225977327,0.206834156396781,0.186483464001569,0.268302057441276,0.145260076456362,0.131189808921824,NA,0.152908981865759,0.143718377694539,-0.0107404381551455,0.125808014458921,0.166327496652265,0.109656517375793,0.13854095211473,0.172379361276954,0.106233988913087,0.0827078688743589,0.288650600116272,0.222254576938402,0.190971713250982,0.247040287909724,0.109026273489808,0.109120244663383,0.0980634563404365,0.202346288879048,0.00742347228527847,0.151830039983483,0.0902111597330386,0.113118098300431,0.0395037766511964,0.14042153995549,0.144535668493858,-0.0171465327411413,0.221738474307282,0.151513184571764,0.0649454532851147,0.183175905373378,0.307722347036392,0.156215491011613,0.102121991582401,0.15659659435904,0.0591284192746681,-0.00447014363198423,0.0175109869906971,0.0207523500183406,-0.0227029916358859,0.133947034867859,-0.0174609992245937,-0.0302488505777479,0.131003314654191,-0.0317057245056095,-0.0191187028579975,0.147478690892934,0.30981237937563,0.186252684309164,0.152921303888969,-0.0317974066882123,0.191031581779174,0.135533487119623,0.200418320745594,0.115042599535436
"EGR1_ENCFF100KKH",0.0852719382339938,0.157196943259609,0.16741362454895,0.172144398294389,0.0749729868125178,0.241135181567971,0.0997904183993509,0.200503784118695,0.210355255334004,0.196893962193709,0.287586169688717,0.148629652691497,0.155077734877071,0.00696399535842272,0.340597608890379,0.0910799674780153,0.305801912123487,0.176831601543802,0.230663462399971,0.0627670148673347,0.0726915204952468,0.336532111964941,0.0809680957222942,0.195884365123892,0.208039019025386,0.0753950771655273,0.181630615328165,1,0.311159801725371,0.322837182660164,-0.029370716309445,0.201523587637652,0.0836878347772959,0.00661017526258549,0.140737719766152,0.209829891521087,0.337527472428622,0.26237796352117,0.084971150987408,0.0540918330159018,-0.010033872130831,0.00534876604526953,0.192948107434882,0.263978991723344,0.211920024185612,0.257994620265229,0.09805473807866,0.27299003272339,0.151106507073292,0.204438899546584,NA,0.111773697243924,0.230474025600773,0.048851216452561,0.165097428595105,0.113791536986625,0.291108180692007,0.139136982931105,0.287095053345754,0.1050591409172,0.136715330759209,0.223328689725861,0.196934557265343,0.102388743137757,0.254151063248394,0.227220382620282,0.179054891437101,0.216499361047505,0.242813578623535,0.047999316635793,0.275278046759662,0.132656088188988,0.169587498451053,0.0655549075288849,0.151249674971846,0.122882927882609,0.00693238157821971,0.308104579987328,0.116460485216874,0.0189606883044019,0.299416044689213,0.315475757512646,0.252613099008229,0.0341140234598199,0.216896037677892,0.0877336879457228,-2.85669522875191e-05,-0.0253041387723065,0.0369425831617417,0.0290601831781643,0.290570165873795,-0.0163729288699721,0.0208691714096118,0.265422418420582,-0.0273310283540598,0.0176113736746355,0.303636121179326,0.31522540586595,0.310647558229795,0.102471581735759,-0.0221764107481923,0.30661244072011,0.218035284224467,0.261749089211478,0.284835707125303
"CREB1_ENCFF978KGB",0.029664774444932,0.268997307941454,0.199487860266676,0.142932721709415,0.102305646081133,0.320459797351018,0.141205923144671,0.231833114739532,0.303524762857971,0.317421548520093,0.461146877337323,0.142895176659605,0.214593402106088,0.0087759405752571,0.460788604273207,0.0407329448397326,0.450883054468612,0.210241206829445,0.328646727522231,0.0169318736452171,0.0433616997180603,0.467094101566882,0.0408981898904798,0.161329138353444,0.345234313479534,0.0488457863933048,0.239879827687317,0.311159801725371,1,0.479055601866459,-0.0336136492202698,0.275782556908927,0.202197646916867,-0.00118939850004705,0.221904115122666,0.28004695961728,0.36133649689889,0.340598494557501,0.105997868698911,0.0513642358089501,-0.018092917043749,0.000373375481594928,0.276047305247041,0.36133860434406,0.358787173606411,0.388726719303541,0.200284667718031,0.367003666675777,0.116445932841245,0.304763827690043,NA,0.15689342004601,0.293286620644461,0.0194049483331655,0.311068372764325,0.181310158724573,0.404532404833312,0.184936066533273,0.364920722419864,0.108922576157542,0.144225003942602,0.219274984532886,0.309634927936472,0.0408627547008587,0.233713662308846,0.298602022320869,0.297382456380856,0.272550128452929,0.283654424775842,0.0860807974072158,0.348648841180316,0.216335791162704,0.250598360318328,0.0866620794586063,0.174290552126511,0.108509945257416,-0.015057360405139,0.412447743613354,0.148690553773391,0.0177489486927412,0.371926832495809,0.368959837886334,0.363500008027601,-0.00503611774318839,0.277238727827566,0.14762246894591,-0.00474191467201064,-0.0740003888812505,0.0384355101583494,0.00547308008957332,0.391199836141321,-0.0189995558092246,-0.0179829261134184,0.333185381496788,-0.0404527932671377,-0.0138604163585469,0.423113672838242,0.288097297039526,0.433994294172124,0.214375322887862,-0.0396648469252707,0.434657104564844,0.257498172743203,0.353389889883872,0.373567847570575
"TBP_ENCFF817TGF",0.026319925032555,0.250641006471573,0.271818696744434,0.133009451368686,0.105254107626075,0.419653298923491,0.132593102000134,0.345790128294698,0.268634819772936,0.343730918076712,0.43841199290574,0.128313722549317,0.234685046239926,0.0187032340960636,0.5955752262452,0.0464077621028035,0.472013699022092,0.289648074067053,0.327737821702363,0.00306735270566782,0.0428271640230748,0.627159489366944,0.0267609205978919,0.166131661868373,0.331616158484751,0.0545912668733589,0.214355219258368,0.322837182660164,0.479055601866459,1,-0.0465554237134745,0.364658998247272,0.102630311910514,-0.0202798756250562,0.153189886592464,0.259490115434466,0.359993637340848,0.352849483876608,0.104084319118677,0.0818117974281717,-0.0254481960637133,-0.0250226278815279,0.265918831557319,0.363651573327775,0.249265871012941,0.405832836285265,0.110977634191892,0.376963326254787,0.0859500721820577,0.332173065729699,NA,0.128331443748373,0.360108588417435,0.0230130039989365,0.253267903046085,0.17542824646422,0.459713737130657,0.185125112750783,0.457422866281634,0.101317581941137,0.189884656861772,0.191412010434223,0.255907995409069,0.0446578500407747,0.222294479962263,0.282199408261316,0.326590058253327,0.34574504801662,0.420220115063101,0.111748416245913,0.467642460536109,0.223566051681345,0.248213578949659,0.11688893831328,0.161260671586364,0.179479730100718,-0.0185674660983238,0.491746740834645,0.200704621974431,-0.000134586462023321,0.40096166764204,0.39488342176309,0.378227965206599,0.0131988238813358,0.263575129007607,0.135546641501396,-0.0103110500341054,-0.0711153489200695,0.0559515391068463,-0.0221751529933258,0.544732956237694,-0.0299264759043174,-0.0406752412674892,0.425670578404865,-0.0535620049346361,-0.0524548205230852,0.56603922186476,0.282733830010127,0.595504988782685,0.121631891326914,-0.0436479731618879,0.568392888478567,0.344406412614044,0.485243940127813,0.477175526557629
"H3K9me3_ENCFF378HMV",-0.012338087674017,-0.00587293254025085,-0.0388396973626612,-0.0230325919373574,-0.0323124450808495,-0.0435723815518323,-0.00352093888996349,-0.0318030128091229,-0.024560648633103,-0.0229233871224694,-0.0364899536215615,-0.00719362677564636,-0.0147668905556792,-0.0131696374163847,-0.0441542503893556,-0.0217345408110177,-0.0546326127255809,-0.0498623905993319,-0.0137304069198681,-0.00972622659618457,-0.0179369930606489,-0.0510888737617166,-0.00562251708758325,-0.023673543682589,-0.0292225427698153,0.0050197762676156,-0.0253769650972129,-0.029370716309445,-0.0336136492202698,-0.0465554237134745,1,-0.0596515648930961,-0.0185520952130242,0.000540173836929007,-0.0278256484406793,-0.016138285041868,-0.0326662999895842,-0.0301223293910072,-0.0126414530575415,-0.0232485353627197,0.424152581565841,-0.0246907418079422,-0.0122601160379748,-0.0259709690980694,-0.00351567917077003,-0.0224275048664379,-0.0195370413528362,-0.0392846283764,-0.0144978037736767,-0.0348955679705604,NA,-0.00806565638069334,-0.00152833949522735,-0.0131663017208884,-0.00840440114551202,-0.0161502304401001,-0.0416128672527929,-0.0245982623635481,-0.0425732275048555,0.0228447215463784,-0.0130886368029041,-0.0155623815888416,-0.0250000256794774,-0.0121052213351797,-0.0367735666240412,-0.0269436887677905,-0.0138935112703243,-0.0512479442468598,-0.0560207053315452,-0.0127630971057924,-0.0464324513075119,-0.0143088310337464,-0.0114032444785747,-0.0141557419537167,-0.0125848938471548,-0.0375910864694352,-0.00225278470921101,-0.0590590375131787,-0.0462659609900748,-0.0611813942924083,-0.0409655118916812,-0.0309754004277034,-0.017091214904396,-0.0294719004100174,-0.0291690711038885,-0.0138543413109767,0.152113731288361,-0.0513285268027611,-0.00655800259986097,0.000342209767361663,-0.0540463731418567,0.00616234643085989,0.00817010902554316,-0.0620250113363676,0.135267544291033,0.0113015083921491,-0.0552215975014163,-0.0278371518287629,-0.0485979542642334,-0.0206533911693288,0.0271722639262991,-0.0421912318527757,-0.068163424084573,-0.0527029895947515,-0.0629309199674714
"H2BK5ac_ENCFF906FRY",0.0280816385232523,0.170223085899676,0.387737773258962,0.102726826954967,0.242721193141394,0.453229255073477,0.0849309308869862,0.257882633143335,0.211203329047448,0.24729415995921,0.250618540316206,0.0736827987165894,0.13847502435789,0.128175798492717,0.35746751188782,0.0698972810662182,0.291696989846808,0.447606236083387,0.219203303058246,0.0222324011823573,-0.103295942137528,0.399070795723203,0.00835133443558853,0.0952406823669217,0.204147303158002,0.0498365743476051,0.164871874968118,0.201523587637652,0.275782556908927,0.364658998247272,-0.0596515648930961,1,-0.0192253497675659,-0.051424417633509,0.0196487602860557,0.163848867323646,0.257268577863425,0.222356903720539,0.0928798348094843,0.309489101245402,-0.0325560370885807,0.0529432918688654,0.182716560661674,0.251476601624872,0.0889919760818558,0.255191496080226,-0.014694888451064,0.233582211620907,0.0573045239979736,0.252595321323192,NA,0.112167515615592,0.233152855547551,-0.118770361686281,0.165051953293893,0.12515938849065,0.222130567925685,0.118282441547667,0.296072856045652,0.0736290605176727,0.15506083544012,0.130771895540393,0.178017828420211,0.0546430255134699,0.153129147705879,0.141708206043104,0.205941232177397,0.234543277737108,0.506606796820411,0.162037362214538,0.46529955163651,0.140255773232533,0.164913239443777,0.134656949423067,0.104680398303877,0.341394257062165,-0.0478859080270987,0.32591454248692,0.390704137835357,0.155120882015864,0.268455056095773,0.295987854997068,0.205407577814323,0.232034758605987,0.16905042651063,0.0692149997552564,-0.0124429173276491,0.137071429754373,0.0675596534386554,-0.17905694259435,0.443644412807877,0.00934338179332202,-0.17809938073489,0.263679020982359,-0.00615564450654592,-0.16609589777278,0.436717329027253,0.219341965900897,0.426211612381798,-0.00930683913191575,0.0242844691026518,0.40596630986095,0.290285628345579,0.557952693085932,0.278023185061968
"CTCF_ENCFF692RPA",-0.0325351669690275,-0.00777623009586275,-0.0113482663897019,0.0297801820364547,0.0549483934711338,0.0136755949689328,0.0303070514826831,0.00270605314018962,0.0692564834242964,0.0349827408182772,0.214196809427875,0.0410360233321746,0.0189761499237669,-0.0605164087076391,0.0340035082225453,-0.0270447177357189,0.153434331057456,-0.00212697911700007,0.120029750247743,-0.0346518422542689,0.0123702796146465,0.06070374780821,-0.00483030982676888,0.0685759145045977,0.0788444672735485,0.00458993215282082,0.156516431527616,0.0836878347772959,0.202197646916867,0.102630311910514,-0.0185520952130242,-0.0192253497675659,1,-0.0091399292625297,0.750240602523777,0.0619583582710818,0.0738903612356729,0.0596602715255236,0.0365418037729627,-0.0707601293525389,-0.0196660653374947,-0.0120128425543056,0.0871354464832959,0.0704254715544228,0.524873357048092,0.0658385459111219,0.783195457830219,0.234641196818171,0.0727698614749061,0.00552256283356762,NA,0.033038522792415,0.0504141115692758,0.00976125442334454,0.115758412077858,0.0828988900482428,0.0657134408451566,0.0480707275874067,0.0381986834924277,0.019246901344503,-0.00262755528338887,0.11142598869807,0.149754187887122,-0.0304532685332489,0.0834836346064016,0.176739641967926,0.035901996703554,-0.00205276561900682,-0.0806200760214694,-0.0486666394643485,-0.00482306664414901,0.0524968029004207,0.0736415315523701,-0.0256219837096912,0.100655365456268,-0.0239719919538542,-0.0148717820735764,0.061737527298962,-0.00997171465771545,0.0223261090493384,0.0409281412736648,0.0171575311590102,0.124365238920432,-0.000765646155383596,0.140137810670109,0.00772761249695302,-0.0076510194791034,-0.0892279278906382,-0.0160164079357199,0.015282255217951,-0.0425735567130404,-0.0134257448285799,-0.0223316637123789,-0.00644019058014209,-0.0246959298061442,-0.0111921193600011,0.00332839265664827,0.0758530717485505,0.0213273834157344,0.834893115457391,-0.0404750849429574,0.0254813755525353,-0.0798079574684637,-0.0379399072234862,0.0171866676305139
"SUZ12_ENCFF225AMM",-0.00461532955410327,-0.0197861695834585,-0.0321340817712935,-0.0103337157007262,0.00364977532665034,-0.0461453163876201,-0.00336286480996907,0.0269061339934829,-0.0233276372735764,-0.0194649854489331,0.0300622725921566,0.00141458148086615,-0.0136015988817577,-0.016747814134088,-0.0295325023912133,-0.00842126171469123,-0.0192791397037298,-0.0382978673563466,-0.0214358262350377,-0.00535766945825579,0.27588729086027,-0.0365486894903138,0.00370036640200523,0.0967014279689917,-0.0175524170112267,0.00115487820058594,-0.0187828476810525,0.00661017526258549,-0.00118939850004705,-0.0202798756250562,0.000540173836929007,-0.051424417633509,-0.0091399292625297,1,-0.00481970994294608,-0.0130305438653988,-0.0203421262374868,-0.00491961270133268,-0.0127021246057743,-0.0085626954590016,0.00356385342517929,0.122731832326705,-0.011741716313871,-0.0234822276514193,-0.0197260596719533,-0.0229882496367392,-0.00969969474669176,-0.0150217194109777,-0.00792928753428061,-0.0219574541901028,NA,-0.0109713918526099,-0.0194915386627971,0.283113052204203,-0.0130119544510287,-0.0151487509199651,0.0599095548154703,-0.00475536921361974,0.00709744695922312,-0.00437023728303417,-0.0108581862638659,-0.00188254044774806,-0.0218690171527141,-0.00844770187338561,-0.00817611821678102,0.01423017289035,-0.0165410595041919,0.035899895440202,-0.0592361134276107,-0.0188420149406389,-0.0382001791201299,-0.0136316732757675,-0.00974991025203356,-0.00683601242494185,-0.00336158174037075,-0.0273089166828831,0.367245582034723,0.00814748447294243,0.00749514747472149,0.0893510740444509,-0.0273438370837839,-0.024066125014946,0.0511539511186517,-0.00458344903277819,0.00506341868643201,-0.00453836007840535,-0.00177118582737041,0.048320751977429,0.00329440753478711,0.223345148595768,-0.04580144668071,-0.00913308687537861,0.251187754419944,0.0755766064142799,0.00610536489495219,0.271436792023911,-0.0467130244364806,-0.0181750285847709,-0.0484807185715561,-0.00749619937156742,-0.0146191865720534,-0.0438324144106182,0.0635815476891285,-0.0517999579862381,0.0549892234297183
"RAD21_ENCFF275AVS",0.0362185631734837,-0.0023654064975044,0.0270068449360172,0.109809073440814,0.0574044373226944,0.0545112292217922,0.0492034605123926,0.0363070055988633,0.117502476119578,0.0354018011960571,0.253112680708663,0.0653291800180776,0.0112913301517057,-0.0675203166787332,0.0671079845866426,0.0446464817429122,0.190279135222031,0.03847759775546,0.130484299554691,0.0249490102384099,0.0303014022121585,0.120695617585304,0.012085038527106,0.131017719805115,0.10047408636275,0.0109689259008895,0.210704892771137,0.140737719766152,0.221904115122666,0.153189886592464,-0.0278256484406793,0.0196487602860557,0.750240602523777,-0.00481970994294608,1,0.0825760315015125,0.151915048009361,0.121739221990925,0.063013227316577,-0.0329612784577093,-0.0216203599261927,-0.0245004831740535,0.101866205507108,0.0908112616724413,0.491481310396911,0.109222005568511,0.761553056921271,0.274468841870094,0.117019186930531,0.0345297148332274,NA,0.0629623034066741,0.0703640073241213,0.0235977247248456,0.101247254367931,0.0970099279504654,0.0964751269803794,0.0957333601691249,0.0989788197708168,0.0513061534825625,0.0101599328043572,0.185693791130537,0.17950829428314,0.0415595244011519,0.162498277093767,0.178059743912138,0.0429746044018693,0.033199056150305,-0.00377508507922181,-0.0525559320630339,0.0402169122467253,0.0497983832793152,0.0796946806944259,-0.0122197365874084,0.124826398651651,0.0372149948943988,-0.0140569372018991,0.133605097010127,0.038986467823959,0.0414276798087799,0.0941492995616218,0.0972672864217549,0.149542362738976,0.0420414737507727,0.152234820312991,0.0425408631859193,-0.00631511931649247,-0.0585439902738581,-0.00671653227053715,0.0217977739675861,0.00305922677549757,-0.0214978802046837,-0.00694615203115427,0.0423386419870152,-0.0387371019722641,-0.00432967618019417,0.0447727752879752,0.167265219999446,0.0700376256872703,0.740087616165292,-0.0523342403100482,0.0685236835058835,-0.0163637245665124,0.020323856956027,0.0577406797019996
"SRF_ENCFF648QJE",0.02910638422153,0.222250116545739,0.112412851592661,0.118195494704517,0.0338833105382731,0.18762737304618,0.0807737293717271,0.14486110825831,0.19223664442651,0.342560679720548,0.191100384937804,0.0924357756119122,0.0819860222718481,0.0213474504780158,0.247671161760399,0.0432041866474209,0.231490662132489,0.111126971864334,0.209807756028774,0.0129438516983847,-0.0227985599958195,0.248192469940333,0.0242532657719083,0.0826319984729516,0.206710655368002,0.0360641270583875,0.138212317062048,0.209829891521087,0.28004695961728,0.259490115434466,-0.016138285041868,0.163848867323646,0.0619583582710818,-0.0130305438653988,0.0825760315015125,1,0.230948459743232,0.186850809149282,0.0671042792435534,0.0451996802238247,-0.00802851240274872,-0.00570624381867029,0.153858286885877,0.21986860474822,0.153385823523554,0.229265966721511,0.0685738981994563,0.216489272027561,0.0867753271964378,0.176944843345892,NA,0.12524474263882,0.222098367448817,-0.0235522634158847,0.297049647085245,0.116482866972107,0.194599322281419,0.127834185642694,0.188058699158648,0.0825649331407408,0.071434507168898,0.150359533413504,0.204734133283104,0.0620367542015549,0.126072028191896,0.20464924901602,0.154332497078681,0.116107945219927,0.165393716614297,0.0800119122015107,0.196789751051933,0.187963448873146,0.134129657830054,0.0263525617502718,0.0676505447490842,0.0577732028233171,-0.00989539608586327,0.208339952609372,0.0717501511714849,-0.0144616263734694,0.229341949284656,0.234382542625742,0.159969765912806,0.000162048864797095,0.121395556833467,0.0663947971220439,0.000963715621537921,-0.0416608876277957,0.0136122774595768,-0.044740442869524,0.226428304535606,-0.0126245008359864,-0.0463111630118395,0.151829246278376,-0.0189069476405398,-0.03991542295742,0.229004797858924,0.231454532077043,0.245365149831047,0.0763797121485794,-0.0159137729107168,0.254858684076364,0.128935388750225,0.228860703906549,0.168922630161387
"JUND_ENCFF443FKS",0.146356190323565,0.177095508752948,0.205119903898729,0.225726646644072,0.0888734684945004,0.273455031618469,0.12856339840824,0.211782209864299,0.325773892855188,0.214116845642556,0.309458205259714,0.137234059283186,0.123860324886718,0.0110468923881147,0.328874666255714,0.130231497455136,0.329261034882011,0.203695555766302,0.254752049254889,0.126698166367535,0.00371722756474959,0.376427980994265,0.0848273065972841,0.181861029027265,0.244425608183139,0.0954812269159509,0.238518603583231,0.337527472428622,0.36133649689889,0.359993637340848,-0.0326662999895842,0.257268577863425,0.0738903612356729,-0.0203421262374868,0.151915048009361,0.230948459743232,1,0.271174451435484,0.152139589094851,0.105981910775455,-0.0100858687670386,0.0263705430452908,0.212806070037023,0.289605854171365,0.194769327262233,0.301065866311252,0.0982794956381515,0.301246440121271,0.18196630365882,0.209836160898601,NA,0.264535243074875,0.268811002223847,-0.00823651222409152,0.226969781188256,0.15432699707919,0.254164478603728,0.189317219840277,0.282215386145235,0.140934920396513,0.202012633850874,0.289707934831256,0.40296526216696,0.151840314478734,0.27427749855732,0.205384168527026,0.192715100476725,0.197403276828796,0.294246092035508,0.0748842215506095,0.307492568444686,0.157081404334356,0.195111152767249,0.0903653340981296,0.151269434466627,0.165208571595121,-0.0202820652179658,0.32126839897506,0.167214999642516,0.0512519464177671,0.323815141024824,0.388492233536152,0.236748524158937,0.0609915467377459,0.22706957181738,0.103516872656015,-0.00476000758835021,0.00523342313177813,0.0366692424372795,-0.0193083863314387,0.307033576180733,0.00801584486901647,-0.0261595870894308,0.251867350337114,-0.00330341515010277,-0.0184026245072117,0.331588977363354,0.406379240645,0.363672577504767,0.0976423412577026,0.0146934344336307,0.384693228838538,0.214438274514429,0.335789245586307,0.264403855915765
"HDAC2_ENCFF486IQC",0.0901303415050294,0.167160480317439,0.180005958612338,0.157184634062687,0.0842792513276759,0.280998861836045,0.0931369382146288,0.208056409131594,0.217985216553158,0.250749173559692,0.354632191468447,0.102931326119643,0.138146937772438,0.023815345864263,0.40106511166862,0.106889595419539,0.37650838259636,0.202873285187192,0.240000478558129,0.0780351034713938,0.111751910514064,0.372380700909394,0.049553533737032,0.208127605486937,0.287265955859533,0.027618718084425,0.20177313324156,0.26237796352117,0.340598494557501,0.352849483876608,-0.0301223293910072,0.222356903720539,0.0596602715255236,-0.00491961270133268,0.121739221990925,0.186850809149282,0.271174451435484,1,0.0750436360387274,0.0572189532119905,-0.0147117574338025,0.0122630098659222,0.220744963384789,0.257166380653185,0.193286625375209,0.272708726576561,0.0638163211162561,0.265031851509115,0.111323275276267,0.316659627698324,NA,0.0854512703755311,0.203156464325039,0.085035465852298,0.184401488301359,0.111576011970835,0.394279426704695,0.16846929631141,0.353510047418272,0.0966040137914405,0.0954119918550427,0.207621886802385,0.168143321170626,0.106046252926031,0.318038848284581,0.206458949552443,0.211052502268619,0.293304253571232,0.271036291663794,0.0728329112743396,0.310438195176333,0.128143033523115,0.180883638573376,0.0820996830478273,0.265677640894533,0.129038860159715,-0.0102184004135405,0.402635160659031,0.137714700076176,0.0337358748522076,0.348626050778468,0.286753768996277,0.309836369505139,0.0380369236331461,0.269400282987862,0.147197597652412,-0.0086122812589667,-0.023805579611402,0.0399139941883136,0.0675453706758156,0.342002977979635,-0.0284641600361391,0.0496830552866094,0.333528876163321,-0.044988446376236,0.0351995918486058,0.376655028163315,0.245001919760941,0.346665996258422,0.0715475522086815,-0.0425931131873228,0.322717675085746,0.291135605895291,0.287829598585449,0.360584052988473
